0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.06 	|z= 0.00	Linear:	|x= -0.01 	|y= -0.03 	|z= -0.25	Mag:	|x= 1.88 	|y= -0.75 	|z= -31.19	loadCell: 590.05Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.06 	|z= -0.12	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.22	Mag:	|x= 2.56 	|y= -1.50 	|z= -32.00	Accl:	|x= 0.08 	|y= 0.88 	|z= 9.53	Accl:	|x= 0.76		
loadCell: 590.05|y= 0.44 	|z= -5.25	 9.76		
	
6		
 9.76		
		
		
26	Mag:	|x= 3.00 	|y= -1.50 	|z= -31.56	Accl:	|x= 0.09 	|y= 0.89 	|z= 9.50	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 589.94Orient:	|x= 359.56 	|y= 0.44 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.19 	|z= 0.06	Linear:	|x= 0.00 	|y= 0.00 	|z= -0.22	Mag:	|x= 3.00 	|y= -1.06 	|z= -31.56	Accl:	|x= 0.08 	|y= 0.89 	|z= 9.53	Accl:	|x= 0.08 	|y= 0.90 	|z= 9.76		
loadCell: 586.13Orient:	|x= 359.75 	|y= 1.37 	|z= -5.25	Rot:	|x= 0.12 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.09 	|y= -0.02 	|z= 0.32	Mag:	|x= 1.69 	|y= -0.75 	|z= -19.06	Accl:	|x= 0.33 	|y= 0.88 	|z= 10.08	Accl:	|x= 0.24 	|y= 0.90 	|z= 9.76		
loadCell: 587.73Orient:	|x= 359.75 	|y= 1.37 	|z= -5.25	Rot:	|x= -0.06 	|y= 1.63 	|z= 0.12	Linear:	|x= -0.06 	|y= -0.11 	|z= 0.21	Mag:	|x= 2.38 	|y= -0.75 	|z= -20.25	Accl:	|x= 0.17 	|y= 0.78 	|z= 9.97	Accl:	|x= 0.23 	|y= 0.90 	|z= 9.76		
loadCell: 587.03Orient:	|x= 359.75 	|y= 1.37 	|z= -5.25	Rot:	|x= 0.00 	|y= -1.00 	|z= 0.00	Linear:	|x= -0.03 	|y= -0.11 	|z= -0.40	Mag:	|x= 1.50 	|y= 0.25 	|z= -19.06	Accl:	|x= -0.20 	|y= 1.03 	|z= 8.31	Accl:	|x= 0.24 	|y= 0.90 	|z= 9.76		
loadCell: 584.97Orient:	|x= 359.81 	|y= 1.44 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.12 	|z= 0.00	Linear:	|x= -0.44 	|y= -0.09 	|z= -0.82	Mag:	|x= 1.50 	|y= -0.75 	|z= -19.50	Accl:	|x= -0.20 	|y= 0.80 	|z= 8.93	Accl:	|x= 0.24 	|y= 0.90 	|z= 9.76		
loadCell: 586.89Orient:	|x= 359.81 	|y= 1.44 	|z= -5.25	Rot:	|x= 0.12 	|y= 1.25 	|z= -0.06	Linear:	|x= -0.32 	|y= -0.02 	|z= -1.18	Mag:	|x= 1.75 	|y= -0.75 	|z= -18.75	Accl:	|x= -0.08 	|y= 0.87 	|z= 8.58	Accl:	|x= 0.24 	|y= 0.90 	|z= 9.76		
loadCell: 588.38Orient:	|x= 359.81 	|y= 1.44 	|z= -5.25	Rot:	|x= -0.06 	|y= -1.19 	|z= 0.12	Linear:	|x= -0.04 	|y= -0.08 	|z= -0.18	Mag:	|x= 1.50 	|y= -0.75 	|z= -19.50	Accl:	|x= 0.53 	|y= 0.87 	|z= 10.45	Accl:	|x= 0.24 	|y= 0.90 	|z= 9.76		
loadCell: 585.76Orient:	|x= 359.81 	|y= 1.44 	|z= -5.25	Rot:	|x= 0.00 	|y= 0.12 	|z= -0.19	Linear:	|x= -0.29 	|y= -0.08 	|z= -0.23	Mag:	|x= 1.50 	|y= -0.75 	|z= -19.06	Accl:	|x= -0.03 	|y= 0.82 	|z= 9.52	Accl:	|x= 0.25 	|y= 0.90 	|z= 9.76		
loadCell: 586.54Orient:	|x= 359.81 	|y= 1.44 	|z= -5.25	Rot:	|x= 0.12 	|y= 0.56 	|z= -0.19	Linear:	|x= 0.37 	|y= -0.08 	|z= 0.94	Mag:	|x= 1.06 	|y= -0.50 	|z= -18.75	Accl:	|x= 0.63 	|y= 0.82 	|z= 10.70	Accl:	|x= 0.25 	|y= 0.90 	|z= 9.76		
loadCell: 588.17Orient:	|x= 359.81 	|y= 1.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -1.50 	|z= 0.06	Linear:	|x= -0.07 	|y= 0.07 	|z= 0.29	Mag:	|x= 1.50 	|y= 0.25 	|z= -18.37	Accl:	|x= 0.00 	|y= 0.89 	|z= 9.31	Accl:	|x= 0.24 	|y= 0.90 	|z= 9.76		
loadCell: 587.07Orient:	|x= 359.81 	|y= 1.50 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.56 	|z= -0.19	Linear:	|x= -0.20 	|y= 0.07 	|z= -0.17	Mag:	|x= 1.75 	|y= 0.56 	|z= -19.06	Accl:	|x= 0.05 	|y= 0.97 	|z= 9.58	Accl:	|x= 0.26 	|y= 0.90 	|z= 9.76		
loadCell: 586.44Orient:	|x= 359.81 	|y= 1.50 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.06 	|z= 0.12	Linear:	|x= -0.11 	|y= 0.00 	|z= -0.35	Mag:	|x= 1.50 	|y= -0.75 	|z= -19.06	Accl:	|x= 0.14 	|y= 0.90 	|z= 9.40	Accl:	|x= 0.26 	|y= 0.90 	|z= 9.76		
loadCell: 589.08Orient:	|x= 359.81 	|y= 1.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -1.31 	|z= -0.06	Linear:	|x= -0.44 	|y= -0.12 	|z= -0.96	Mag:	|x= 2.19 	|y= -0.50 	|z= -19.06	Accl:	|x= 0.26 	|y= 0.85 	|z= 10.29	Accl:	|x= 0.25 	|y= 0.90 	|z= 9.76		
loadCell: 588.13Orient:	|x= 359.81 	|y= 1.50 	|z= -5.25	Rot:	|x= 0.06 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.02 	|y= 0.11 	|z= 0.02	Mag:	|x= 2.19 	|y= -0.50 	|z= -18.75	Accl:	|x= 0.29 	|y= 1.01 	|z= 9.78	Accl:	|x= 0.26 	|y= 0.90 	|z= 9.76		
loadCell: 586.62Orient:	|x= 359.81 	|y= 1.50 	|z= -5.25	Rot:	|x= -0.06 	|y= -0.19 	|z= 0.00	Linear:	|x= -0.03 	|y= 0.03 	|z= 0.22	Mag:	|x= 2.50 	|y= -0.50 	|z= -19.50	Accl:	|x= 0.22 	|y= 0.93 	|z= 9.98	Accl:	|x= 0.26 	|y= 0.90 	|z= 9.76		
loadCell: 587.64Orient:	|x= 359.81 	|y= 1.44 	|z= -5.25	Rot:	|x= 0.12 	|y= -0.06 	|z= 0.00	Linear:	|x= -0.37 	|y= -0.02 	|z= -0.80	Mag:	|x= 1.50 	|y= -1.56 	|z= -18.75	Accl:	|x= -0.12 	|y= 0.87 	|z= 8.95	Accl:	|x= 0.24 	|y= 0.90 	|z= 9.76		
loadCell: 587.38Orient:	|x= 359.81 	|y= 1.56 	|z= -5.25	Rot:	|x= 0.06 	|y= -0.25 	|z= 0.00	Linear:	|x= -0.24 	|y= -0.12 	|z= -0.95	Mag:	|x= 1.06 	|y= -0.06 	|z= -19.50	Accl:	|x= 0.02 	|y= 0.78 	|z= 8.81	Accl:	|x= 0.26 	|y= 0.90 	|z= 9.76		
loadCell: 584.92Orient:	|x= 359.81 	|y= 1.56 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.69 	|z= -0.25	Linear:	|x= -0.22 	|y= -0.12 	|z= -0.26	Mag:	|x= 1.06 	|y= -0.50 	|z= -19.87	Accl:	|x= 0.08 	|y= 0.84 	|z= 9.60	Accl:	|x= 0.26 	|y= 0.90 	|z= 9.76		
loadCell: 584.44Orient:	|x= 359.81 	|y= 1.44 	|z= -5.25	Rot:	|x= -0.12 	|y= 0.31 	|z= -0.12	Linear:	|x= -0.36 	|y= -0.05 	|z= -0.74	Mag:	|x= 1.50 	|y= -0.75 	|z= -17.87	Accl:	|x= -0.11 	|y= 0.84 	|z= 9.01	Accl:	|x= 0.25 	|y= 0.90 	|z= 9.76		
loadCell: 586.57Orient:	|x= 359.81 	|y= 1.56 	|z= -5.25	Rot:	|x= -0.12 	|y= -0.25 	|z= 0.00	Linear:	|x= -0.16 	|y= -0.09 	|z= -0.39	Mag:	|x= 1.06 	|y= -0.50 	|z= -17.87	Accl:	|x= 0.41 	|y= 0.82 	|z= 10.19	Accl:	|x= 0.26 	|y= 0.90 	|z= 9.76		
loadCell: 585.92Orient:	|x= 359.81 	|y= 1.56 	|z= -5.25	Rot:	|x= 0.00 	|y= -0.56 	|z= -0.06	Linear:	|x= -0.19 	|y= -0.13 	|z= -0.30	Mag:	|x= 1.69 	|y= -0.06 	|z= -18.75	Accl:	|x= 0.07 	|y= 0.77 	|z= 9.45	Accl:	|x= 0.26 	|y= 0.90 	|z= 9.76		
loadCell: 586.20Orient:	|x= 359.81 	|y= 1.37 	|z= -5.25	Rot:	|x= -0.06 	|y= 0.94 	|z= 0.12	Linear:	|x= -0.36 	|y= 0.07 	|z= -0.57	Mag:	|x= 1.37 	|y= -1.56 	|z= -19.87	Accl:	|x= -0.11 	|y= 0.98 	|z= 9.18	Accl:	|x= 0.24 	|y= 0.90 	|z= 9.76		
loadCell: 586.85Orient:	|x= 359.81 	|y= 1.44 	|z= -5.25	Rot:	|x= 0.00 	|y= -1.44 	|z= 0.06	Linear:	|x= -0.05 	|y= 0.02 	|z= 0.36	Mag:	|x= 0.69 	|y= -0.75 	|z= -19.50	Accl:	|x= -0.06 	|y= 0.90 	|z= 9.18	Accl:	|x= 0.25 	|y= 0.90 	|z= 9.76		
loadCell: 586.02Orient:	|x= 359.81 	|y= 1.44 	|z= -5.31	Rot:	|x= 0.06 	|y= -0.63 	|z= 0.25	Linear:	|x= 0.12 	|y= -0.05 	|z= 0.30	Mag:	|x= 2.19 	|y= -0.75 	|z= -17.87	Accl:	|x= 0.38 	|y= 0.85 	|z= 10.06	Accl:	|x= 0.25 	|y= 0.90 	|z= 9.76		
loadCell: 585.96Orient:	|x= 359.81 	|y= 1.37 	|z= -5.31	Rot:	|x= 0.00 	|y= 0.88 	|z= 0.12	Linear:	|x= -0.26 	|y= 0.00 	|z= -0.17	Mag:	|x= 1.75 	|y= -0.06 	|z= -19.87	Accl:	|x= -0.02 	|y= 0.90 	|z= 9.59	Accl:	|x= 0.24 	|y= 0.90 	|z= 9.76		
loadCell: 587.32Orient:	|x= 359.81 	|y= 1.44 	|z= -5.31	Rot:	|x= 0.00 	|y= -1.37 	|z= 0.00	Linear:	|x= 0.13 	|y= 0.04 	|z= 0.49	Mag:	|x= 1.06 	|y= -1.19 	|z= -18.75	Accl:	|x= 0.38 	|y= 0.95 	|z= 10.25	Accl:	|x= 0.25 	|y= 0.90 	|z= 9.76		
loadCell: 585.09Orient:	|x= 359.81 	|y= 1.44 	|z= -5.31	Rot:	|x= 0.06 	|y= -0.44 	|z= 0.12	Linear:	|x= -0.23 	|y= 0.03 	|z= -0.75	Mag:	|x= 1.75 	|y= -0.06 	|z= -18.75	Accl:	|x= 0.01 	|y= 0.94 	|z= 9.00	Accl:	|x= 0.25 	|y= 0.90 	|z= 9.76		
loadCell: 584.58Orient:	|x= 359.81 	|y= 1.44 	|z= -5.31	Rot:	|x= -0.06 	|y= 1.00 	|z= 0.00	Linear:	|x= -0.23 	|y= -0.05 	|z= -0.25	Mag:	|x= 1.06 	|y= -0.75 	|z= -19.87	Accl:	|x= 0.01 	|y= 0.85 	|z= 9.50	Accl:	|x= 0.24 	|y= 0.90 	|z= 9.76		
loadCell: 585.10Orient:	|x= 359.81 	|y= 1.44 	|z= -5.31	Rot:	|x= -0.06 	|y= -0.94 	|z= 0.06	Linear:	|x= 0.01 	|y= -0.11 	|z= -0.17	Mag:	|x= 2.50 	|y= -0.37 	|z= -18.25	Accl:	|x= -0.09 	|y= 0.88 	|z= 8.58	Accl:	|x= 0.25 	|y= 0.91 	|z= 9.76		
loadCell: 583.57Orient:	|x= 359.81 	|y= 1.44 	|z= -5.31	Rot:	|x= 0.06 	|y= 0.12 	|z= 0.06	Linear:	|x= 0.10 	|y= 0.00 	|z= 0.79	Mag:	|x= 1.06 	|y= -1.19 	|z= -19.50	Accl:	|x= 0.35 	|y= 0.91 	|z= 10.55	Accl:	|x= 0.25 	|y= 0.91 	|z= 9.76		
loadCell: 583.77Orient:	|x= 359.81 	|y= 1.44 	|z= -5.31	Rot:	|x= -0.06 	|y= 1.25 	|z= -0.06	Linear:	|x= -0.07 	|y= -0.10 	|z= -0.28	Mag:	|x= 1.50 	|y= -0.06 	|z= -18.75	Accl:	|x= 0.18 	|y= 0.80 	|z= 9.47	Accl:	|x= 0.25 	|y= 0.91 	|z= 9.76		
loadCell: 585.27Orient:	|x= 359.81 	|y= 1.44 	|z= -5.31	Rot:	|x= -0.12 	|y= -1.06 	|z= 0.06	Linear:	|x= 0.06 	|y= 0.00 	|z= 0.09	Mag:	|x= 2.19 	|y= -0.50 	|z= -18.75	Accl:	|x= 0.31 	|y= 0.90 	|z= 9.85	Accl:	|x= 0.24 	|y= 0.91 	|z= 9.76		
loadCell: 584.42Orient:	|x= 359.81 	|y= 1.50 	|z= -5.31	Rot:	|x= -0.12 	|y= 0.06 	|z= -0.12	Linear:	|x= -0.28 	|y= 0.00 	|z= -0.16	Mag:	|x= 2.50 	|y= -0.75 	|z= -19.50	Accl:	|x= -0.02 	|y= 0.91 	|z= 9.59	Accl:	|x= 0.25 	|y= 0.91 	|z= 9.76		
loadCell: 584.56Orient:	|x= 359.81 	|y= 1.50 	|z= -5.31	Rot:	|x= -0.12 	|y= 0.94 	|z= 0.00	Linear:	|x= -0.03 	|y= -0.03 	|z= -0.32	Mag:	|x= 1.75 	|y= -0.06 	|z= -18.37	Accl:	|x= 0.00 	|y= 0.90 	|z= 8.72	Accl:	|x= 0.25 	|y= 0.91 	|z= 9.76		
loadCell: 585.03Orient:	|x= 359.81 	|y= 1.44 	|z= -5.31	Rot:	|x= 0.06 	|y= -1.63 	|z= -0.06	Linear:	|x= -0.40 	|y= 0.02 	|z= -0.70	Mag:	|x= 1.50 	|y= -1.56 	|z= -19.87	Accl:	|x= -0.14 	|y= 0.93 	|z= 9.05	Accl:	|x= 0.25 	|y= 0.91 	|z= 9.76		
loadCell: 585.06Orient:	|x= 359.81 	|y= 1.50 	|z= -5.31	Rot:	|x= -0.06 	|y= 0.12 	|z= -0.12	Linear:	|x= -0.06 	|y= 0.09 	|z= 0.00	Mag:	|x= 1.75 	|y= -0.50 	|z= -19.06	Accl:	|x= 0.20 	|y= 1.00 	|z= 9.75	Accl:	|x= 0.26 	|y= 0.91 	|z= 9.76		
loadCell: 584.87Orient:	|x= 359.81 	|y= 1.50 	|z= -5.31	Rot:	|x= -0.06 	|y= 0.50 	|z= 0.12	Linear:	|x= 0.15 	|y= -0.09 	|z= 0.22	Mag:	|x= 1.06 	|y= -0.50 	|z= -20.25	Accl:	|x= 0.41 	|y= 0.81 	|z= 9.98	Accl:	|x= 0.26 	|y= 0.91 	|z= 9.76		
loadCell: 584.41Orient:	|x= 359.81 	|y= 1.44 	|z= -5.31	Rot:	|x= -0.06 	|y= -1.44 	|z= -0.06	Linear:	|x= -0.40 	|y= 0.00 	|z= -0.69	Mag:	|x= 2.19 	|y= -1.19 	|z= -19.50	Accl:	|x= -0.15 	|y= 0.91 	|z= 9.06	Accl:	|x= 0.25 	|y= 0.91 	|z= 9.76		
loadCell: 583.13Orient:	|x= 359.81 	|y= 1.56 	|z= -5.31	Rot:	|x= 0.00 	|y= 1.56 	|z= -0.31	Linear:	|x= -0.28 	|y= -0.12 	|z= -0.34	Mag:	|x= 1.50 	|y= -1.19 	|z= -17.56	Accl:	|x= -0.01 	|y= 0.78 	|z= 9.41	Accl:	|x= 0.26 	|y= 0.91 	|z= 9.76		
loadCell: 583.57Orient:	|x= 359.81 	|y= 1.56 	|z= -5.31	Rot:	|x= -0.06 	|y= 1.00 	|z= -0.12	Linear:	|x= 0.19 	|y= 0.06 	|z= 0.39	Mag:	|x= 2.19 	|y= -0.06 	|z= -19.50	Accl:	|x= 0.46 	|y= 0.97 	|z= 10.15	Accl:	|x= 0.27 	|y= 0.91 	|z= 9.76		
loadCell: 584.00Orient:	|x= 359.81 	|y= 1.50 	|z= -5.31	Rot:	|x= 0.06 	|y= -3.44 	|z= 0.19	Linear:	|x= -0.18 	|y= 0.07 	|z= -0.50	Mag:	|x= 2.19 	|y= -0.75 	|z= -18.75	Accl:	|x= -0.11 	|y= 1.05 	|z= 8.83	Accl:	|x= 0.26 	|y= 0.91 	|z= 9.76		
loadCell: 583.43Orient:	|x= 359.81 	|y= 1.50 	|z= -5.31	Rot:	|x= 0.12 	|y= 1.31 	|z= 0.06	Linear:	|x= -0.62 	|y= -0.07 	|z= -0.55	Mag:	|x= 1.50 	|y= -0.50 	|z= -18.25	Accl:	|x= -0.36 	|y= 0.83 	|z= 9.20	Accl:	|x= 0.26 	|y= 0.91 	|z= 9.76		
loadCell: 584.71Orient:	|x= 359.81 	|y= 1.56 	|z= -5.31	Rot:	|x= -0.12 	|y= 4.25 	|z= -0.06	Linear:	|x= 0.33 	|y= -0.10 	|z= 1.03	Mag:	|x= 1.06 	|y= -1.19 	|z= -18.25	Accl:	|x= 0.60 	|y= 0.80 	|z= 10.79	Accl:	|x= 0.26 	|y= 0.91 	|z= 9.76		
loadCell: 583.90Orient:	|x= 359.81 	|y= 1.69 	|z= -5.31	Rot:	|x= 0.06 	|y= -4.75 	|z= -0.37	Linear:	|x= 0.31 	|y= -0.23 	|z= 0.58	Mag:	|x= 1.06 	|y= -0.50 	|z= -17.56	Accl:	|x= 0.81 	|y= 0.85 	|z= 10.60	Accl:	|x= 0.29 	|y= 0.91 	|z= 9.75		
loadCell: 585.25Orient:	|x= 359.81 	|y= 1.50 	|z= -5.31	Rot:	|x= 0.06 	|y= -3.94 	|z= 0.06	Linear:	|x= -0.12 	|y= -0.04 	|z= -0.27	Mag:	|x= 2.19 	|y= -1.19 	|z= -18.75	Accl:	|x= 0.14 	|y= 0.86 	|z= 9.48	Accl:	|x= 0.26 	|y= 0.91 	|z= 9.76		
loadCell: 587.89Orient:	|x= 359.81 	|y= 1.37 	|z= -5.31	Rot:	|x= 0.00 	|y= 3.56 	|z= -0.06	Linear:	|x= -1.17 	|y= -0.03 	|z= -1.33	Mag:	|x= 0.69 	|y= -0.50 	|z= -18.25	Accl:	|x= -1.11 	|y= 0.83 	|z= 7.79	Accl:	|x= 0.23 	|y= 0.91 	|z= 9.76		
loadCell: 586.62Orient:	|x= 359.81 	|y= 1.75 	|z= -5.31	Rot:	|x= -0.06 	|y= 3.00 	|z= 0.19	Linear:	|x= 0.31 	|y= 0.16 	|z= 0.54	Mag:	|x= 1.06 	|y= -0.06 	|z= -19.06	Accl:	|x= 0.60 	|y= 1.07 	|z= 10.29	Accl:	|x= 0.29 	|y= 0.91 	|z= 9.75		
loadCell: 589.08Orient:	|x= 359.81 	|y= 1.75 	|z= -5.31	Rot:	|x= 0.12 	|y= -4.19 	|z= 0.25	Linear:	|x= 0.83 	|y= 0.11 	|z= 1.89	Mag:	|x= 1.06 	|y= -0.75 	|z= -17.56	Accl:	|x= 1.13 	|y= 1.02 	|z= 11.65	Accl:	|x= 0.30 	|y= 0.91 	|z= 9.75		
loadCell: 590.70Orient:	|x= 359.81 	|y= 1.44 	|z= -5.31	Rot:	|x= 0.06 	|y= -4.88 	|z= 0.12	Linear:	|x= -0.69 	|y= 0.10 	|z= -1.46	Mag:	|x= 2.25 	|y= 0.00 	|z= -17.87	Accl:	|x= -0.44 	|y= 1.01 	|z= 8.29	Accl:	|x= 0.26 	|y= 0.91 	|z= 9.76		
loadCell: 588.69Orient:	|x= 359.81 	|y= 1.56 	|z= -5.31	Rot:	|x= -0.19 	|y= 7.31 	|z= 0.00	Linear:	|x= -1.69 	|y= -0.07 	|z= -2.40	Mag:	|x= 1.56 	|y= -0.75 	|z= -18.37	Accl:	|x= -1.42 	|y= 0.83 	|z= 7.35	Accl:	|x= 0.26 	|y= 0.91 	|z= 9.76		
loadCell: 592.86Orient:	|x= 359.81 	|y= 1.75 	|z= -5.31	Rot:	|x= -0.06 	|y= 5.63 	|z= -0.19	Linear:	|x= 0.40 	|y= -0.05 	|z= 0.08	Mag:	|x= 1.88 	|y= -0.50 	|z= -17.56	Accl:	|x= 0.70 	|y= 0.85 	|z= 9.84	Accl:	|x= 0.29 	|y= 0.91 	|z= 9.75		
loadCell: 592.88Orient:	|x= 359.81 	|y= 1.81 	|z= -5.31	Rot:	|x= 0.06 	|y= -10.00 	|z= -0.31	Linear:	|x= 0.60 	|y= -0.10 	|z= 1.47	Mag:	|x= 1.88 	|y= -0.50 	|z= -18.75	Accl:	|x= 0.91 	|y= 0.80 	|z= 11.23	Accl:	|x= 0.31 	|y= 0.91 	|z= 9.75		
loadCell: 589.31Orient:	|x= 359.81 	|y= 1.50 	|z= -5.31	Rot:	|x= 0.00 	|y= -0.56 	|z= 0.06	Linear:	|x= -1.40 	|y= 0.00 	|z= -2.83	Mag:	|x= 1.19 	|y= -0.75 	|z= -19.50	Accl:	|x= -1.14 	|y= 0.90 	|z= 6.92	Accl:	|x= 0.26 	|y= 0.91 	|z= 9.76		
loadCell: 593.84Orient:	|x= 359.81 	|y= 1.56 	|z= -5.31	Rot:	|x= 0.06 	|y= 7.44 	|z= 0.12	Linear:	|x= -1.37 	|y= -0.23 	|z= -1.83	Mag:	|x= 1.88 	|y= -0.37 	|z= -17.56	Accl:	|x= -1.11 	|y= 0.67 	|z= 7.92	Accl:	|x= 0.26 	|y= 0.91 	|z= 9.76		
loadCell: 591.96Orient:	|x= 359.88 	|y= 1.94 	|z= -5.31	Rot:	|x= 0.06 	|y= 2.50 	|z= -0.06	Linear:	|x= 1.12 	|y= 0.07 	|z= 1.91	Mag:	|x= 1.19 	|y= 0.25 	|z= -17.87	Accl:	|x= 1.46 	|y= 0.98 	|z= 11.67	Accl:	|x= 0.33 	|y= 0.91 	|z= 9.75		
loadCell: 590.62Orient:	|x= 359.81 	|y= 1.75 	|z= -5.31	Rot:	|x= 0.25 	|y= -7.00 	|z= 0.12	Linear:	|x= 0.66 	|y= 0.08 	|z= 1.52	Mag:	|x= 2.00 	|y= -0.50 	|z= -17.19	Accl:	|x= 0.97 	|y= 0.99 	|z= 11.28	Accl:	|x= 0.30 	|y= 0.91 	|z= 9.75		
loadCell: 589.87Orient:	|x= 359.81 	|y= 1.50 	|z= -5.31	Rot:	|x= 0.00 	|y= -2.31 	|z= 0.06	Linear:	|x= -0.99 	|y= 0.17 	|z= -1.14	Mag:	|x= 2.00 	|y= -0.69 	|z= -17.87	Accl:	|x= -0.82 	|y= 0.86 	|z= 7.84	Accl:	|x= 0.27 	|y= 0.91 	|z= 9.76		
loadCell: 585.60Orient:	|x= 359.81 	|y= 1.75 	|z= -5.31	Rot:	|x= -0.06 	|y= 7.81 	|z= 0.12	Linear:	|x= -0.89 	|y= -0.02 	|z= -0.98	Mag:	|x= 1.25 	|y= -0.50 	|z= -17.87	Accl:	|x= -0.60 	|y= 0.88 	|z= 8.77	Accl:	|x= 0.29 	|y= 0.91 	|z= 9.75		
loadCell: 587.41Orient:	|x= 359.81 	|y= 1.81 	|z= -5.31	Rot:	|x= -0.19 	|y= 4.44 	|z= 0.06	Linear:	|x= 0.42 	|y= 0.06 	|z= 0.96	Mag:	|x= 1.69 	|y= -0.50 	|z= -18.37	Accl:	|x= 0.53 	|y= 1.11 	|z= 10.87	Accl:	|x= 0.30 	|y= 0.91 	|z= 9.75		
loadCell: 586.83Orient:	|x= 359.88 	|y= 2.00 	|z= -5.31	Rot:	|x= -0.12 	|y= -6.38 	|z= 0.06	Linear:	|x= 0.63 	|y= 0.11 	|z= 0.79	Mag:	|x= 1.25 	|y= -1.56 	|z= -18.50	Accl:	|x= 1.70 	|y= 0.98 	|z= 12.10	Accl:	|x= 0.35 	|y= 0.91 	|z= 9.75		
loadCell: 581.82Orient:	|x= 359.81 	|y= 1.69 	|z= -5.31	Rot:	|x= 0.06 	|y= -4.69 	|z= -0.06	Linear:	|x= -0.33 	|y= 0.04 	|z= -0.01	Mag:	|x= 1.69 	|y= -0.37 	|z= -19.19	Accl:	|x= -0.03 	|y= 0.95 	|z= 9.74	Accl:	|x= 0.30 	|y= 0.91 	|z= 9.75		
loadCell: 581.85Orient:	|x= 359.81 	|y= 1.63 	|z= -5.31	Rot:	|x= 0.00 	|y= 1.37 	|z= 0.25	Linear:	|x= -1.12 	|y= 0.06 	|z= -2.11	Mag:	|x= 2.00 	|y= -1.19 	|z= -18.50	Accl:	|x= -0.83 	|y= 0.97 	|z= 7.64	Accl:	|x= 0.28 	|y= 0.91 	|z= 9.75		
loadCell: 579.15Orient:	|x= 359.88 	|y= 1.94 	|z= -5.31	Rot:	|x= 0.06 	|y= 5.44 	|z= 0.31	Linear:	|x= -0.04 	|y= -0.01 	|z= 0.52	Mag:	|x= 1.69 	|y= -0.75 	|z= -18.87	Accl:	|x= 0.18 	|y= 1.04 	|z= 10.37	Accl:	|x= 0.32 	|y= 0.91 	|z= 9.75		
loadCell: 575.65Orient:	|x= 359.81 	|y= 1.88 	|z= -5.31	Rot:	|x= 0.00 	|y= 0.56 	|z= 0.50	Linear:	|x= 0.24 	|y= 0.13 	|z= -0.13	Mag:	|x= 2.38 	|y= -0.50 	|z= -18.00	Accl:	|x= 0.56 	|y= 1.04 	|z= 9.62	Accl:	|x= 0.32 	|y= 0.91 	|z= 9.75		
loadCell: 574.11Orient:	|x= 359.88 	|y= 1.94 	|z= -5.31	Rot:	|x= 0.06 	|y= -5.44 	|z= 0.44	Linear:	|x= 0.35 	|y= 0.17 	|z= 0.80	Mag:	|x= 1.69 	|y= -0.06 	|z= -17.69	Accl:	|x= 0.69 	|y= 1.08 	|z= 10.56	Accl:	|x= 0.34 	|y= 0.91 	|z= 9.75		
loadCell: 570.26Orient:	|x= 359.81 	|y= 1.75 	|z= -5.31	Rot:	|x= 0.12 	|y= -0.44 	|z= 0.12	Linear:	|x= -0.77 	|y= -0.01 	|z= -1.23	Mag:	|x= 2.38 	|y= -1.19 	|z= -17.69	Accl:	|x= -0.40 	|y= 1.06 	|z= 8.94	Accl:	|x= 0.30 	|y= 0.91 	|z= 9.75		
loadCell: 569.08Orient:	|x= 359.81 	|y= 1.75 	|z= -5.31	Rot:	|x= 0.00 	|y= 1.37 	|z= 0.19	Linear:	|x= -0.71 	|y= 0.00 	|z= -1.13	Mag:	|x= 2.38 	|y= -0.75 	|z= -18.87	Accl:	|x= -0.41 	|y= 0.91 	|z= 8.62	Accl:	|x= 0.30 	|y= 0.91 	|z= 9.75		
loadCell: 569.75Orient:	|x= 359.88 	|y= 1.94 	|z= -5.31	Rot:	|x= 0.00 	|y= 4.19 	|z= 0.19	Linear:	|x= -0.46 	|y= 0.02 	|z= -0.55	Mag:	|x= 1.69 	|y= -0.50 	|z= -18.37	Accl:	|x= -0.12 	|y= 0.93 	|z= 9.20	Accl:	|x= 0.33 	|y= 0.91 	|z= 9.75		
loadCell: 565.76Orient:	|x= 359.88 	|y= 1.88 	|z= -5.31	Rot:	|x= 0.00 	|y= -0.50 	|z= 0.25	Linear:	|x= 0.59 	|y= -0.01 	|z= 1.06	Mag:	|x= 1.25 	|y= -1.19 	|z= -19.19	Accl:	|x= 0.48 	|y= 1.03 	|z= 9.50	Accl:	|x= 0.32 	|y= 0.91 	|z= 9.75		
