Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.06 	|z= 0.00	Linear:	|x= -0.04 	|y= -0.02 	|z= -0.23	Mag:	|x= -10.69 	|y= 16.19loadCell: 751.61Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.00	Linear:	|x= -0.03 	|y= 0.00 	|z= -0.24	Mag:	|x= -11.00 	|y= 15.38 	|z= -32.88	Accl:	|16 	|y= 0.88 	|z= 9.76		
|y= 0.88 	|z= -5.13	x= -11.00 	|y= 16.87	
Rot:	|x= 0.06 	|y= -0.06 	|z= -0.06	Linear:	|x= -0.02 	|y= -0.01 	|z= -0.25	Mag:	|x= -11.00 	|y= 15.75 	|z= -34.50	Accl:	|x= 0.12 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 751.62Orient:	|x= 359.00 	|y= 0.88 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.00	Linear:	|x= -0.03 	|y= -0.03 	|z= -0.24	Mag:	|x= -12.06 	|y= 16.56 	|z= -33.69	Accl:	|x= 0.12 	|y= 0.84 	|z= 9.51	Accl:	|x= 0.16 	|y= 0.88 	|z= 9.76		
loadCell: 720.16Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.12 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.25	Mag:	|x= -11.00 	|y= 15.75 	|z= -33.69	Accl:	|x= 0.14 	|y= 0.86 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.14Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.19 	|z= 0.00	Linear:	|x= 0.02 	|y= -0.03 	|z= -0.23	Mag:	|x= -11.00 	|y= 16.19 	|z= -33.69	Accl:	|x= 0.13 	|y= 0.84 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.17Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= -0.19 	|z= 0.06	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.25	Mag:	|x= -10.25 	|y= 16.56 	|z= -32.88	Accl:	|x= 0.13 	|y= 0.86 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.19Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.03 	|z= -0.25	Mag:	|x= -11.75 	|y= 15.38 	|z= -34.50	Accl:	|x= 0.14 	|y= 0.84 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.20Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.12 	|y= 0.06 	|z= 0.12	Linear:	|x= 0.02 	|y= 0.00 	|z= -0.27	Mag:	|x= -10.69 	|y= 16.19 	|z= -33.69	Accl:	|x= 0.13 	|y= 0.87 	|z= 9.49	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.20Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.25	Mag:	|x= -10.25 	|y= 16.56 	|z= -33.69	Accl:	|x= 0.12 	|y= 0.87 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.21Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.06 	|z= -0.12	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.26	Mag:	|x= -11.75 	|y= 15.38 	|z= -33.69	Accl:	|x= 0.13 	|y= 0.86 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.23Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.02 	|y= 0.00 	|z= -0.24	Mag:	|x= -10.69 	|y= 15.75 	|z= -34.06	Accl:	|x= 0.13 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.24Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.24	Mag:	|x= -11.38 	|y= 15.75 	|z= -33.69	Accl:	|x= 0.12 	|y= 0.85 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.26Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.25	Mag:	|x= -10.69 	|y= 16.19 	|z= -33.69	Accl:	|x= 0.12 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.23Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.02 	|y= -0.04 	|z= -0.24	Mag:	|x= -11.38 	|y= 16.19 	|z= -34.06	Accl:	|x= 0.13 	|y= 0.83 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.23Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.01 	|y= -0.04 	|z= -0.24	Mag:	|x= -11.38 	|y= 16.56 	|z= -33.25	Accl:	|x= 0.14 	|y= 0.85 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.23Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.12 	|z= 0.12	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.24	Mag:	|x= -11.75 	|y= 16.87 	|z= -33.25	Accl:	|x= 0.12 	|y= 0.86 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.23Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.00 	|z= -0.12	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.24	Mag:	|x= -12.06 	|y= 15.38 	|z= -32.88	Accl:	|x= 0.13 	|y= 0.86 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.26Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.12 	|z= 0.12	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.23	Mag:	|x= -11.00 	|y= 16.56 	|z= -33.69	Accl:	|x= 0.12 	|y= 0.86 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.30Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.06	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.21	Mag:	|x= -10.69 	|y= 16.19 	|z= -33.25	Accl:	|x= 0.13 	|y= 0.87 	|z= 9.54	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.34Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.21	Mag:	|x= -10.25 	|y= 16.19 	|z= -32.88	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.55	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.37Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.03 	|z= -0.23	Mag:	|x= -10.69 	|y= 16.56 	|z= -32.88	Accl:	|x= 0.14 	|y= 0.84 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.39Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.12 	|y= 0.12 	|z= 0.12	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.24	Mag:	|x= -11.38 	|y= 15.38 	|z= -32.50	Accl:	|x= 0.12 	|y= 0.85 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.41Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.25 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.01 	|y= 0.00 	|z= -0.25	Mag:	|x= -11.38 	|y= 16.19 	|z= -33.25	Accl:	|x= 0.13 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.39Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.24	Mag:	|x= -11.00 	|y= 15.75 	|z= -32.88	Accl:	|x= 0.13 	|y= 0.86 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.39Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.00 	|z= -0.06	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.25	Mag:	|x= -10.69 	|y= 16.19 	|z= -32.88	Accl:	|x= 0.14 	|y= 0.87 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.38Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.24	Mag:	|x= -11.38 	|y= 15.38 	|z= -34.06	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.36Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.06 	|z= -0.12	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.27	Mag:	|x= -11.75 	|y= 16.56 	|z= -33.69	Accl:	|x= 0.13 	|y= 0.86 	|z= 9.49	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.35Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= -0.06 	|z= -0.12	Linear:	|x= 0.01 	|y= -0.03 	|z= -0.26	Mag:	|x= -11.00 	|y= 16.19 	|z= -32.88	Accl:	|x= 0.12 	|y= 0.84 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.31Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.27	Mag:	|x= -11.38 	|y= 15.75 	|z= -34.50	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.49	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.29Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.19 	|y= -0.06 	|z= 0.12	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.23	Mag:	|x= -12.06 	|y= 16.56 	|z= -34.06	Accl:	|x= 0.12 	|y= 0.85 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.26Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.02 	|y= -0.03 	|z= -0.24	Mag:	|x= -10.25 	|y= 16.19 	|z= -34.06	Accl:	|x= 0.13 	|y= 0.84 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.24Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.19 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.24	Mag:	|x= -11.38 	|y= 15.75 	|z= -34.50	Accl:	|x= 0.14 	|y= 0.87 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.19Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.03 	|y= 0.00 	|z= -0.27	Mag:	|x= -11.38 	|y= 16.87 	|z= -33.25	Accl:	|x= 0.14 	|y= 0.88 	|z= 9.49	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.16Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.02 	|y= 0.00 	|z= -0.24	Mag:	|x= -11.75 	|y= 16.56 	|z= -33.69	Accl:	|x= 0.14 	|y= 0.84 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.09Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.02 	|y= 0.00 	|z= -0.27	Mag:	|x= -11.00 	|y= 15.06 	|z= -33.69	Accl:	|x= 0.13 	|y= 0.87 	|z= 9.49	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.01Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.00 	|z= -0.06	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.26	Mag:	|x= -11.75 	|y= 15.75 	|z= -32.88	Accl:	|x= 0.12 	|y= 0.85 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.92Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.06 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.24	Mag:	|x= -10.25 	|y= 16.87 	|z= -33.25	Accl:	|x= 0.12 	|y= 0.86 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.84Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.06 	|z= -0.06	Linear:	|x= 0.01 	|y= 0.00 	|z= -0.24	Mag:	|x= -11.38 	|y= 16.87 	|z= -33.25	Accl:	|x= 0.12 	|y= 0.89 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.78Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.06 	|z= -0.12	Linear:	|x= 0.04 	|y= -0.02 	|z= -0.22	Mag:	|x= -11.00 	|y= 16.19 	|z= -33.25	Accl:	|x= 0.13 	|y= 0.87 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.72Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.02 	|z= -0.22	Mag:	|x= -11.00 	|y= 16.56 	|z= -32.88	Accl:	|x= 0.14 	|y= 0.85 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.69Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.21	Mag:	|x= -11.38 	|y= 16.56 	|z= -34.06	Accl:	|x= 0.14 	|y= 0.86 	|z= 9.54	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.70Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.04 	|z= -0.23	Mag:	|x= -11.00 	|y= 16.19 	|z= -33.25	Accl:	|x= 0.13 	|y= 0.84 	|z= 9.49	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.65Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.12 	|y= -0.06 	|z= -0.19	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.24	Mag:	|x= -10.69 	|y= 16.19 	|z= -32.88	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.66Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.25	Mag:	|x= -11.00 	|y= 15.75 	|z= -33.25	Accl:	|x= 0.12 	|y= 0.84 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.68Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.25	Mag:	|x= -11.00 	|y= 15.75 	|z= -32.88	Accl:	|x= 0.14 	|y= 0.86 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.67Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.19 	|z= -0.06	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.28	Mag:	|x= -12.06 	|y= 15.75 	|z= -33.25	Accl:	|x= 0.14 	|y= 0.86 	|z= 9.48	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.68Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.12 	|z= -0.12	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.25	Mag:	|x= -12.06 	|y= 16.56 	|z= -33.25	Accl:	|x= 0.14 	|y= 0.87 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.72Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= -0.12 	|z= -0.12	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.23	Mag:	|x= -11.00 	|y= 16.56 	|z= -33.69	Accl:	|x= 0.12 	|y= 0.85 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.74Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.06 	|z= -0.12	Linear:	|x= 0.01 	|y= -0.01 	|z= -0.24	Mag:	|x= -11.38 	|y= 16.56 	|z= -34.06	Accl:	|x= 0.12 	|y= 0.86 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.79Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.12 	|z= 0.12	Linear:	|x= 0.03 	|y= 0.00 	|z= -0.24	Mag:	|x= -10.69 	|y= 16.87 	|z= -33.69	Accl:	|x= 0.11 	|y= 0.87 	|z= 9.49	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.84Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.24	Mag:	|x= -11.75 	|y= 16.56 	|z= -32.06	Accl:	|x= 0.12 	|y= 0.85 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.90Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.06 	|z= 0.12	Linear:	|x= 0.03 	|y= -0.02 	|z= -0.24	Mag:	|x= -11.00 	|y= 16.56 	|z= -33.25	Accl:	|x= 0.14 	|y= 0.85 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 719.95Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.12 	|y= -0.12 	|z= 0.00	Linear:	|x= 0.01 	|y= -0.02 	|z= -0.21	Mag:	|x= -11.38 	|y= 15.75 	|z= -34.06	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.05Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= -0.12 	|z= 0.06	Linear:	|x= 0.02 	|y= -0.01 	|z= -0.24	Mag:	|x= -11.38 	|y= 15.75 	|z= -32.50	Accl:	|x= 0.13 	|y= 0.86 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.11Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.02 	|y= 0.00 	|z= -0.24	Mag:	|x= -12.06 	|y= 16.56 	|z= -33.69	Accl:	|x= 0.13 	|y= 0.88 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.18Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.21	Mag:	|x= -11.00 	|y= 15.75 	|z= -33.25	Accl:	|x= 0.14 	|y= 0.86 	|z= 9.54	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.25Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.19 	|z= 0.00	Linear:	|x= 0.03 	|y= 0.00 	|z= -0.23	Mag:	|x= -11.38 	|y= 16.19 	|z= -33.69	Accl:	|x= 0.14 	|y= 0.88 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.32Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= -0.12 	|z= -0.06	Linear:	|x= 0.01 	|y= 0.00 	|z= -0.24	Mag:	|x= -11.75 	|y= 15.38 	|z= -34.06	Accl:	|x= 0.13 	|y= 0.84 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.38Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.00 	|z= -0.06	Linear:	|x= 0.02 	|y= -0.03 	|z= -0.27	Mag:	|x= -11.75 	|y= 16.19 	|z= -33.69	Accl:	|x= 0.13 	|y= 0.84 	|z= 9.49	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.44Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.12 	|y= -0.19 	|z= -0.06	Linear:	|x= 0.02 	|y= -0.04 	|z= -0.25	Mag:	|x= -11.00 	|y= 16.56 	|z= -34.06	Accl:	|x= 0.13 	|y= 0.83 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.51Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.19 	|z= 0.00	Linear:	|x= 0.03 	|y= 0.00 	|z= -0.25	Mag:	|x= -11.75 	|y= 16.56 	|z= -34.06	Accl:	|x= 0.14 	|y= 0.88 	|z= 9.50	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.56Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.24	Mag:	|x= -11.38 	|y= 16.56 	|z= -32.88	Accl:	|x= 0.14 	|y= 0.86 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.60Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= 0.00 	|z= 0.00	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.28	Mag:	|x= -12.06 	|y= 16.56 	|z= -33.25	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.48	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.66Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= -0.06 	|z= 0.00	Linear:	|x= 0.03 	|y= -0.02 	|z= -0.22	Mag:	|x= -11.38 	|y= 16.19 	|z= -32.88	Accl:	|x= 0.14 	|y= 0.85 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.68Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.00 	|y= -0.12 	|z= -0.12	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.28	Mag:	|x= -11.38 	|y= 16.87 	|z= -32.88	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.48	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.69Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= -0.06 	|z= 0.06	Linear:	|x= 0.03 	|y= -0.04 	|z= -0.23	Mag:	|x= -10.69 	|y= 15.75 	|z= -34.38	Accl:	|x= 0.14 	|y= 0.83 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.71Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.12 	|y= -0.12 	|z= -0.06	Linear:	|x= 0.03 	|y= -0.02 	|z= -0.24	Mag:	|x= -11.75 	|y= 15.38 	|z= -33.25	Accl:	|x= 0.14 	|y= 0.85 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.72Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.12 	|z= -0.12	Linear:	|x= 0.03 	|y= -0.01 	|z= -0.24	Mag:	|x= -11.75 	|y= 15.38 	|z= -34.06	Accl:	|x= 0.14 	|y= 0.86 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.75Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.06 	|z= 0.06	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.23	Mag:	|x= -11.38 	|y= 15.75 	|z= -32.88	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.53	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.77Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= 0.06 	|y= 0.19 	|z= -0.06	Linear:	|x= 0.02 	|y= -0.02 	|z= -0.25	Mag:	|x= -11.38 	|y= 16.19 	|z= -34.06	Accl:	|x= 0.13 	|y= 0.85 	|z= 9.51	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
loadCell: 720.78Orient:	|x= 359.50 	|y= 0.63 	|z= -5.13	Rot:	|x= -0.06 	|y= 0.06 	|z= -0.06	Linear:	|x= 0.00 	|y= -0.02 	|z= -0.24	Mag:	|x= -12.06 	|y= 16.56 	|z= -34.06	Accl:	|x= 0.11 	|y= 0.85 	|z= 9.52	Accl:	|x= 0.11 	|y= 0.88 	|z= 9.76		
